year,title,authors_short,all_authors,journal,doi,openalex_id
2021,P014 Untargeted serum metabolome in longitudinal Crohn’s Disease (CD) cohort enrolled during remission shows strong individualized signature and CD-associated signals that are maintained also in patients who normalized their fecal calprotectin,"Nina Levhar, Rotem Hadar, T Braun et al. (n=21)",Nina Levhar; Rotem Hadar; T Braun; G Efroni; Ifat Abramovich; Eyal Gottlieb; Katya E. Sosnovski; Heba Abd Elkader Abass; Tal David Berger; Maya Granot; S Neuman; L Selinger; Orit Picard; M Yavzuri; Adi Lahat; Rami Eliakim; B Weiß; Uri Kopylov; Shomron Ben‐Horin; Amnon Amir; Yael Haberman,Journal of Crohn s and Colitis,https://doi.org/10.1093/ecco-jcc/jjab076.143,https://openalex.org/W3167924723
2021,Short-term changes in the serum metabolome after laparoscopic sleeve gastrectomy and Roux-en-Y gastric bypass,"Gakyung Lee, Young Suk Park, Chamlee Cho et al. (n=17)",Gakyung Lee; Young Suk Park; Chamlee Cho; Hyunbeom Lee; Jin-Young Park; Do Joong Park; Joo Ho Lee; Hyuk‐Joon Lee; Tae Kyung Ha; Yong Jin Kim; Seung-Wan Ryu; Sang-Moon Han; Moon‐Won Yoo; Sung Soo Park; Sang‐Uk Han; Yoonseok Heo; Byung Hwa Jung,Metabolomics,https://doi.org/10.1007/s11306-021-01826-y,https://openalex.org/W3192573830
2021,Effect of Gut Microbiota on the Metabolism of Chemical Constituents of Berberis kansuensis Extract Based on UHPLC-Orbitrap-MS Technique,"Huan Du, Tong Xu, Huan Yi et al. (n=8)",Huan Du; Tong Xu; Huan Yi; Xinmei Xu; Chengcheng Zhao; Yiman Ge; Chuantao Zhang; Gang Fan,Planta Medica,https://doi.org/10.1055/a-1617-9489,https://openalex.org/W3201028394
2021,Proteome changes upon in ovo stimulation with Lactobacillus synbiotic in chicken liver,"Aleksandra Dunisławska, Agnieszka Herosimczyk, M. Ożgo et al. (n=7)",Aleksandra Dunisławska; Agnieszka Herosimczyk; M. Ożgo; Adam Lepczyński; Andrzej K. Ciechanowicz; Marek Bednarczyk; Maria Siwek,Poultry Science,https://doi.org/10.1016/j.psj.2021.101449,https://openalex.org/W3197957844
2021,"Associated Lipidomics, Metabolomics and Gut Microbiota Changes in CDAA-induced NAFLD Mice After Polyene Phosphatidylcholine Treatment","Jiayuan Zhang, Xiaoling Zang, Jinxiao Lv et al. (n=6)",Jiayuan Zhang; Xiaoling Zang; Jinxiao Lv; Yicong Zhang; Zhihua Lv; Mingming Yu,Research Square,https://doi.org/10.21203/rs.3.rs-974725/v1,https://openalex.org/W4235328875
2021,Identification and analysis of exogenous peptides in human blood serum and plasma: Search for potential agents of interaction between the intestinal microbiota and the human body,"Georgij Arapidi, Anatoly S. Urban, Victoria О. Shender et al. (n=17)",Georgij Arapidi; Anatoly S. Urban; Victoria О. Shender; Ivan Butenko; Olga Bukato; Alexandr Kuznetsov; O.M. Ivanova; Leonid V. Lopukhov; Alexander V. Laikov; N. I. Sharova; М Ф Никонова; Alexandr Mitin; Alexandr Martinov; Tatiana Grigorieva; Elena N. Ilina; Vadim T. Ivanov; Vadim M. Govorun,The FASEB Journal,https://doi.org/10.1096/fasebj.2021.35.s1.05345,https://openalex.org/W3171518412
2021,Novel mechanisms of testosterone detoxification in UGT2B17 gene deletion carriers and androgen activation by gut microbiome,"Abdul Basit, John K. Amory, Cindy Li et al. (n=8)",Abdul Basit; John K. Amory; Cindy Li; Vijay Mettu; Scott Heyward; Parth B. Jariwala; Matthew R. Redinbo; Bhagwat Prasad,The FASEB Journal,https://doi.org/10.1096/fasebj.2021.35.s1.02546,https://openalex.org/W3167821169
2021,Development and Application of a High-Resolution Flow Injection Analysis Fourier Transform Mass Spectrometry (FIA-FTMS) Method to Identify and Quantify Lipids in Human Fecal Samples,Verena M. Ertl,Verena M. Ertl,University of Regensburg Publication Server (University of Regensburg),https://doi.org/10.5283/epub.45275,https://openalex.org/W3145665436
2021,FTICR-MS Dataset for 'Playing with FiRE: A genome resolved view of the soil microbiome responses to high severity forest wildfire',"Amelia R. Nelson, Rosalie Chu, Michael J. Wilkins",Amelia R. Nelson; Rosalie Chu; Michael J. Wilkins,Zenodo (CERN European Organization for Nuclear Research),https://doi.org/10.5281/zenodo.5182305,https://openalex.org/W3210295492
2021,FTICR-MS Dataset for 'Playing with FiRE: A genome resolved view of the soil microbiome responses to high severity forest wildfire',"Amelia R. Nelson, Rosalie Chu, Michael J. Wilkins",Amelia R. Nelson; Rosalie Chu; Michael J. Wilkins,Zenodo (CERN European Organization for Nuclear Research),https://doi.org/10.5281/zenodo.5182304,https://openalex.org/W4393800575
2022,"Origin, accumulation and fate of dissolved organic matter in an extreme hypersaline shallow lake.","Andrea Butturini, Peter Herzsprung, Oliver J. Lechtenfeld et al. (n=12)",Andrea Butturini; Peter Herzsprung; Oliver J. Lechtenfeld; Paloma Alcorno; Robert Benaiges-Fernández; Mercè Berlanga; Judit Boadella; Zeus Freixinos Campillo; Rosa Gómez; Maria del Mar Sanchez-Montoya; Jordi Urmeneta; Anna M. Romaní,,https://doi.org/10.5194/egusphere-egu22-1085,https://openalex.org/W4221022803
2022,MetaboDirect: An Analytical Pipeline for the processing of FTICR-MS-based Metabolomics Data,"Christian Ayala-Ortiz, Nathalia Graf-Grachet, Viviana Freire-Zapata et al. (n=12)",Christian Ayala-Ortiz; Nathalia Graf-Grachet; Viviana Freire-Zapata; Jane Fudyma; Gina Hildebrand; Roya AminiTabrizi; Cristina Howard‐Varona; Yuri Corilo; Nancy Hess; Melissa B. Duhaime; Matthew B. Sullivan; Malak Tfaily,bioRxiv (Cold Spring Harbor Laboratory),https://doi.org/10.1101/2022.06.10.495699,https://openalex.org/W4282821917
2022,Universal microbial reworking of dissolved organic matter along environmental gradients,"Erika C. Freeman, Erik J. S. Emilson, Thorsten Dittmar et al. (n=9)",Erika C. Freeman; Erik J. S. Emilson; Thorsten Dittmar; Lucas PP Braga; Caroline E. Emilson; Tobias Goldhammer; Christine Martineau; Gabriel Singer; Andrew J. Tanentzap,bioRxiv (Cold Spring Harbor Laboratory),https://doi.org/10.1101/2022.11.23.517109,https://openalex.org/W4310214311
2022,"Distinctive anti-inflammatory effects of resveratrol, dihydroresveratrol, and 3-(4-hydroxyphenyl)-propionic acid on DSS-induced colitis in pseudo-germ-free mice","Bowei Zhang, Yunhui Zhang, Xiaoxia Liu et al. (n=9)",Bowei Zhang; Yunhui Zhang; Xiaoxia Liu; Congying Zhao; Jia Yin; Xiang Li; Xuejiao Zhang; Jin Wang; Shuo Wang,Food Chemistry,https://doi.org/10.1016/j.foodchem.2022.133904,https://openalex.org/W4293860862
2022,Effects of Microbial-Mineral Interactions on Organic Carbon Stabilization in a Ponderosa Pine Root Zone: A Micro-Scale Approach,"Alice Dohnálková, Malak Tfaily, Rosalie Chu et al. (n=12)",Alice Dohnálková; Malak Tfaily; Rosalie Chu; A. Peyton Smith; Colin Brislawn; Tamás Varga; Alex R. Crump; Libor Kovařík; Linda S. Thomashow; James B. Harsh; Catherine Keller; Zsuzsanna Balogh‐Brunstad,Frontiers in Earth Science,https://doi.org/10.3389/feart.2022.799694,https://openalex.org/W4281393476
2022,Microbiota independent effects of oligosaccharides on Caco-2 cells -A semi-targeted metabolomics approach using DI-FT-ICR-MS coupled with pathway enrichment analysis,"Julia Jensen‐Kroll, Tobias Demetrowitsch, Ingrid Clawin‐Rädecker et al. (n=6)",Julia Jensen‐Kroll; Tobias Demetrowitsch; Ingrid Clawin‐Rädecker; Martin Klempt; Silvio Waschina; Karin Schwarz,Frontiers in Molecular Biosciences,https://doi.org/10.3389/fmolb.2022.968643,https://openalex.org/W4307264734
2022,Study on the Antipyretic and Anti-inflammatory Mechanism of Shuanghuanglian Oral Liquid Based on Gut Microbiota-Host Metabolism,"Yan Gao, Lu Liu, Chen Li et al. (n=7)",Yan Gao; Lu Liu; Chen Li; Yuting Liang; Jing Lv; Longfei Yang; Bonian Zhao,Frontiers in Pharmacology,https://doi.org/10.3389/fphar.2022.843877,https://openalex.org/W4283655621
2022,O-247 Seminal Plasma Exposomics and Male Reproductive Parameters,"Ronit Machtinger, Vrinda Kalia, R Orvieto et al. (n=10)",Ronit Machtinger; Vrinda Kalia; R Orvieto; Hagai Levine; Andrea Baccarelli; Nathalie Hoffmann-Dishon; Anat Aizer; Kurt D. Pennell; Katherine E. Manz; Haotian Wu,Human Reproduction,https://doi.org/10.1093/humrep/deac106.029,https://openalex.org/W4283757783
2022,Gut microbiome/metabolome predicts response to immune checkpoint blockers (ICB) in patients with recurrent metastatic head and neck squamous cell cancer (RM HNSCC).,"Shahla Bari, Shalini Jain, Hariom Yadav et al. (n=9)",Shahla Bari; Shalini Jain; Hariom Yadav; Min Liu; Eli Hodge; Kedar Kirtane; Christine H. Chung; José R. Conejo-García; Jameel Muzaffar,Journal of Clinical Oncology,https://doi.org/10.1200/jco.2022.40.16_suppl.6055,https://openalex.org/W4293074171
2022,"Microbiota, co-metabolites, and network pharmacology reveal the alteration of the ginsenoside fraction on inflammatory bowel disease","Dandan Wang, Mingkun Guo, Xiangyan Li et al. (n=5)",Dandan Wang; Mingkun Guo; Xiangyan Li; Daqing Zhao; Mingxing Wang,Journal of Ginseng Research,https://doi.org/10.1016/j.jgr.2022.04.001,https://openalex.org/W4223894084
2022,<i>Portulaca oleracea</i> L. Extract Alleviated Type 2 Diabetes Via Modulating the Gut Microbiota and Serum Branched‐Chain Amino Acid Metabolism,"Meili Bao, Kexin Hou, Chao Xin et al. (n=8)",Meili Bao; Kexin Hou; Chao Xin; Deyong Zeng; Cuilin Cheng; Haitian Zhao; Zhenyu Wang; Lu Wang,Molecular Nutrition & Food Research,https://doi.org/10.1002/mnfr.202101030,https://openalex.org/W4214741178
2022,Gut Microbiota Associated with Gestational Health Conditions in a Sample of Mexican Women,"Tizziani Benítez-Guerrero, Juan Manuel Vélez-Ixta, Carmen Josefina Juárez-Castelán et al. (n=14)",Tizziani Benítez-Guerrero; Juan Manuel Vélez-Ixta; Carmen Josefina Juárez-Castelán; Karina Corona-Cervantes; Alberto Piña-Escobedo; Helga Martínez-Corona; Amapola De Sales-Millán; Yair Cruz‐Narváez; Carlos Yamel Gómez-Cruz; Tito Ramírez-Lozada; Gustavo Acosta‐Altamirano; Mónica Sierra-Martínez; Paola Berenice Zárate-Segura; Jaime García‐Mena,Nutrients,https://doi.org/10.3390/nu14224818,https://openalex.org/W4309306352
2022,Comparative Proteomics in Caries Active and Caries Free Associated S. Mutans Strains for Metabolic Remodeling Favouring Colonization,"Samer Salim Abed, P.Kiranmayi P.Kiranmayi, Venkata Kolli",Samer Salim Abed; P.Kiranmayi P.Kiranmayi; Venkata Kolli,Pakistan Journal of Medical &amp; Health Sciences,https://doi.org/10.53350/pjmhs221610437,https://openalex.org/W4310983152
2022,Akkermansia muciniphila alleviates colonic epithelial endoplasmic reticulum stress through activation of farnesoid X receptors in murine experimental colitis,"Fan Bu, Qiao Zhou, Yuwei Dong et al. (n=13)",Fan Bu; Qiao Zhou; Yuwei Dong; Han Bao; Zhihua Lu; Xiaomin Yuan; Chen Chen; Feng Jiang; Yu Tao; Wei Zhang; Dan Zhang; Yugen Chen; Qiong Wang,Research Square,https://doi.org/10.21203/rs.3.rs-2226702/v1,https://openalex.org/W4308522288
2022,Root exudate composition reflects drought severity gradient in blue grama (Bouteloua gracilis),"Danielle Ulrich, Chaevien Clendinen, Franklin Alongi et al. (n=11)",Danielle Ulrich; Chaevien Clendinen; Franklin Alongi; Rebecca Mueller; Rosalie Chu; Jason Toyoda; La Verne Gallegos‐Graves; Hannah Goemann; Brent Peyton; Sanna Sevanto; John Dunbar,Scientific Reports,https://doi.org/10.1038/s41598-022-16408-8,https://openalex.org/W4286562042
2022,&lt;i&gt;Akkermansia muciniphila&lt;/i&gt; Alleviates Colonic Epithelial Endoplasmic Reticulum Stress Through Activation of Farnesoid X Receptors in Murine Experimental Colitis,"Fan Bu, Qiao Zhou, Yuwei Dong et al. (n=13)",Fan Bu; Qiao Zhou; Yuwei Dong; Han Bao; Zhihua Lu; Xiaomin Yuan; Chen Chen; Feng Jiang; Tao Yu; Wei Zhang; Dan Zhang; Yugen Chen; Qiong Wang,SSRN Electronic Journal,https://doi.org/10.2139/ssrn.4301800,https://openalex.org/W4312250613
2022,Search and investigation of potential peptide agents of interaction between human organism and its microbiome,"Georgij Arapidi, Anatoly S. Urban, Victoria О. Shender et al. (n=15)",Georgij Arapidi; Anatoly S. Urban; Victoria О. Shender; Alexandr Kuznetsov; O.M. Ivanova; Leonid Lopuhov; Alexander V. Laikov; N. I. Sharova; М Ф Никонова; Alexandr Mitin; Alexandr Martinov; Tatiana Grigorieva; Elena N. Ilina; Vadim T. Ivanov; Vadim M. Govorun,The FASEB Journal,https://doi.org/10.1096/fasebj.2022.36.s1.l7748,https://openalex.org/W4225314371
2022,Changes in Oxygen Consumption and Metabolomic Profiles in the Kidney of Sprague‐Dawley Rat fed a High‐Salt Diet,"Satoshi Shimada, Brian Hoffmann, Andrew S. Greene et al. (n=6)",Satoshi Shimada; Brian Hoffmann; Andrew S. Greene; Mingyu Liang; Ranjan K. Dash; Allen W. Cowley,The FASEB Journal,https://doi.org/10.1096/fasebj.2022.36.s1.r2605,https://openalex.org/W4225408424
2022,"Origin, accumulation and fate of dissolved organic matter in an extreme hypersaline shallow lake","Andrea Butturini, Peter Herzsprung, Oliver J. Lechtenfeld et al. (n=12)",Andrea Butturini; Peter Herzsprung; Oliver J. Lechtenfeld; Paloma Alcorlo; Robert Benaiges-Fernández; Mercedes Berlanga; Judit Boadella; Z. Freixinos Campillo; R.M. Gomez; María del Mar Sánchez‐Montoya; J. Urmeneta; Anna M. Romaní,Water Research,https://doi.org/10.1016/j.watres.2022.118727,https://openalex.org/W4281696867
2022,RECETOX Exposome HR-[ESI]-MS library,Biomarker Analytical Laboratories,Biomarker Analytical Laboratories,Zenodo (CERN European Organization for Nuclear Research),https://doi.org/10.5281/zenodo.6325572,https://openalex.org/W4393555090
2022,RECETOX Exposome HR-[ESI]-MS library,Biomarker Analytical Laboratories,Biomarker Analytical Laboratories,Zenodo (CERN European Organization for Nuclear Research),https://doi.org/10.5281/zenodo.6325571,https://openalex.org/W4393603072
2023,Late Breaking Abstract - Volatile organic compounds in exhaled breath reflect physiological changes in ultramarathon runners,"Hsuan Chou, Kayleigh Arthur, Elen Shaw et al. (n=17)",Hsuan Chou; Kayleigh Arthur; Elen Shaw; Chad Schaber; Billy Boyle; Max Allsworth; Agnieszka Smolinska; Eli F. Kelley; Glenn M. Stewart; Courtney M. Wheatley; Jess D. Schwartz; Catlin Fermoyle; Briana Ziegler; Kay Johnson; Paul Robach; Patrick Basset; Bruce D. Johnson,,https://doi.org/10.1183/13993003.congress-2023.oa893,https://openalex.org/W4387980070
2023,"Integrated UPLC-MS, network pharmacology, and intestinal flora analysis to determine the treatment effect of Qiangzhi decoction on comorbid Tourette syndrome and RRTI","Yunyun Jiang, Ting Zhan, Mei Wang et al. (n=10)",Yunyun Jiang; Ting Zhan; Mei Wang; Yuting Duan; Xueqiang Wu; Anran Song; Jianmin Liu; Huishan Shi; Cheng‐Di Dong; Zhaojun Yan,Annals of Translational Medicine,https://doi.org/10.21037/atm-23-936,https://openalex.org/W4367294700
2023,Multi-omics approach to investigate gut dysbiosis implications in lysosomal acid lipase deficient mice,"V. Bianco, Monika Svecla, Max M. Burger et al. (n=6)",V. Bianco; Monika Svecla; Max M. Burger; Gregor Gorkiewicz; Giuseppe Danilo Norata; D. Kratky,Atherosclerosis,https://doi.org/10.1016/j.atherosclerosis.2023.06.471,https://openalex.org/W4386247691
2023,A Dual UHPLC-HRMS-Based Fecal Metabolomics and Lipidomics Analysis and Automated Data Processing Pipeline for Comprehen-sive Gut Phenotyping,"Pablo Vangeenderhuysen, Jasmien Van Arnhem, Beata Pomian et al. (n=11)",Pablo Vangeenderhuysen; Jasmien Van Arnhem; Beata Pomian; Marilyn De Graeve; Lindsey De Commer; Gwen Falony; Jeroen Raes; Alexandra Zhernakova; Jingyuan Fu; Lieselot Hemeryck; Lynn Vanhaecke,ChemRxiv,https://doi.org/10.26434/chemrxiv-2023-5f252,https://openalex.org/W4316669754
2023,A Dual UHPLC-HRMS-Based Fecal Metabolomics and Lipidomics Analysis and Automated Data Processing Pipeline for Comprehensive Gut Phenotyping,"Pablo Vangeenderhuysen, Jasmien Van Arnhem, Beata Pomian et al. (n=11)",Pablo Vangeenderhuysen; Jasmien Van Arnhem; Beata Pomian; Marilyn De Graeve; Lindsey De Commer; Gwen Falony; Jeroen Raes; Alexandra Zhernakova; Jingyuan Fu; Lieselot Hemeryck; Lynn Vanhaecke,ChemRxiv,https://doi.org/10.26434/chemrxiv-2023-5f252-v2,https://openalex.org/W4317397276
2023,Integrating the serum proteomic and fecal metaproteomic to analyze the impacts of overweight/obesity on IBD: a pilot investigation,"Ping Yan, Yang Sun, Juan Luo et al. (n=6)",Ping Yan; Yang Sun; Juan Luo; Xiaolin Liu; Jing Wu; Yinglei Miao,Clinical Proteomics,https://doi.org/10.1186/s12014-023-09396-y,https://openalex.org/W4319763455
2023,Gut bacterial metabolism of corticoids and other host-produced steroids,"McCurry, Megan D.","McCurry, Megan D.",Digital Access to Scholarship at Harvard (DASH) (Harvard University),,https://openalex.org/W7113035619
2023,"Bifidobacterium longum CCFM1077 Attenuates Hyperlipidemia by Modulating the Gut Microbiota Composition and Fecal Metabolites: A Randomized, Double-Blind, Placebo-Controlled Clinical Trial","Chuanqi Chu, Jinchi Jiang, Leilei Yu et al. (n=11)",Chuanqi Chu; Jinchi Jiang; Leilei Yu; Yiwen Li; Songli Zhang; Wei Zhou; Qun Wang; Jianxin Zhao; Qixiao Zhai; Fengwei Tian; Wei Chen,Engineering,https://doi.org/10.1016/j.eng.2023.04.010,https://openalex.org/W4378070853
2023,Chemodiversity of Dissolved Organic Matter Is Governed by Microbial Biogeography in Inland Waters,"Wanzhu Li, Na Liu, Jianfeng Li et al. (n=9)",Wanzhu Li; Na Liu; Jianfeng Li; Baoli Wang; Xinjie Shi; Xia Liang; Meiling Yang; Sheng Xu; Cong‐Qiang Liu,Environmental Science & Technology,https://doi.org/10.1021/acs.est.3c00896,https://openalex.org/W4376105204
2023,Assessment of degradation mechanism of imidacloprid residues in grape rhizosphere soil by UHPLC-Orbitrap™-MS and its residual impact on soil enzyme activity,"Ahammed Shabeer Thekkumpurath, Prabhavati S. Ghotgalkar, Sachin Ekatpure et al. (n=6)",Ahammed Shabeer Thekkumpurath; Prabhavati S. Ghotgalkar; Sachin Ekatpure; Vrushali C. Bhanbhane; Anita Pardeshi; Pushpa Deore,Environmental Science and Pollution Research,https://doi.org/10.1007/s11356-023-31285-y,https://openalex.org/W4389683911
2023,Etude des facteurs influençant la dynamique de colonisation digestive par Clostridoides difficile et de la réponse immune adaptative,"Sapa, Afi Akofa Diane","Sapa, Afi Akofa Diane",HAL (Le Centre pour la Communication Scientifique Directe),,https://openalex.org/W4401041061
2023,Deciphering the enigma between low bioavailability and high anti-hepatic fibrosis efficacy of Yinchen Wuling powder based on drug metabolism and network pharmacology,"Yumeng Zhang, Tingting Liu, Yanhui Zhao et al. (n=5)",Yumeng Zhang; Tingting Liu; Yanhui Zhao; Chunjie Zhao; Min Zhao,Journal of Ethnopharmacology,https://doi.org/10.1016/j.jep.2023.117538,https://openalex.org/W4389299014
2023,Candida leucine aminopeptidase: A novel mycoprotein linked to invasive candidiasis and mortality in acutely decompensated cirrhosis,"Nipun Verma, Pratibha Garg, Alka Bhardwaj et al. (n=5)",Nipun Verma; Pratibha Garg; Alka Bhardwaj; Vivek Sarohi; Shreya Singh,Journal of Hepatology,https://doi.org/10.1016/j.jhep.2023.03.037,https://openalex.org/W4362717613
2023,Did Saint Leonard suffer from Madura foot at the time of death? Infectious disease diagnosis by paleo-proteotyping,"Philippe Charlier, Jean Armengaud",Philippe Charlier; Jean Armengaud,Journal of Infection,https://doi.org/10.1016/j.jinf.2023.10.021,https://openalex.org/W4388107158
2023,Bidirectional Interactions between Green Tea (GT) Polyphenols and Human Gut Bacteria,"Se Rin Choi, Hyunji Lee, Digar Singh et al. (n=8)",Se Rin Choi; Hyunji Lee; Digar Singh; Donghyun Cho; Jin‐Oh Chung; Jonghwa Roh; Wan-Gi Kim; Choong Hwan Lee,Journal of Microbiology and Biotechnology,https://doi.org/10.4014/jmb.2306.06014,https://openalex.org/W4383998822
2023,Immunomodulatory effect of Liangyi paste on the gut microbiota of mice,"Jing Luo, Yongxi Wu, Li‐Ting Ma et al. (n=8)",Jing Luo; Yongxi Wu; Li‐Ting Ma; Meiyu Zhang; Fangtong Li; Yongyu Cai; Fei Zheng; Hao Yue,Journal of Pharmaceutical and Biomedical Analysis,https://doi.org/10.1016/j.jpba.2023.115706,https://openalex.org/W4386574967
2023,MetaboDirect: an analytical pipeline for the processing of FT-ICR MS-based metabolomic data,"Christian Ayala-Ortiz, Nathalia Graf-Grachet, Viviana Freire-Zapata et al. (n=12)",Christian Ayala-Ortiz; Nathalia Graf-Grachet; Viviana Freire-Zapata; Jane Fudyma; Gina Hildebrand; Roya AminiTabrizi; Cristina Howard‐Varona; Yuri Corilo; Nancy Hess; Melissa B. Duhaime; Matthew B. Sullivan; Malak Tfaily,Microbiome,https://doi.org/10.1186/s40168-023-01476-3,https://openalex.org/W4321240720
2023,"East River Pore Water FTICR-MS Data associated with ""Geomorphic and Hydrogeochemical Controls on Fine-Scale Hyporheic Microbiome Assembly and Function""","Casey M. Saup, Mikayla Borton, Amelia R. Nelson et al. (n=10)","Casey M. Saup; Mikayla Borton; Amelia R. Nelson; Robert Danczak; Kira Harris; Rosalie Chu; James Stegen; Williams, Kenneth; Audrey H. Sawyer; Michael J. Wilkins",OSTI OAI (U.S. Department of Energy Office of Scientific and Technical Information),https://doi.org/10.15485/1957786,https://openalex.org/W4321747652
2023,Progressive Drought Alters the Root Exudate Metabolome and Differentially Activates Metabolic Pathways in Cotton (Gossypium Hirsutum),"Heng‐An Lin, Harrison R. Coker, Julie A. Howe et al. (n=8)",Heng‐An Lin; Harrison R. Coker; Julie A. Howe; Malak Tfaily; Elek M. Nagy; Sanjay Antony-Babu; Steve Hague; A. Peyton Smith,SSRN Electronic Journal,https://doi.org/10.2139/ssrn.4450464,https://openalex.org/W4376851306
2023,Structural Characterization of Oligosaccharides in Infant Formula Products Supplemented with Prebiotics Using Ion Chromatography-Mass Spectrometry,"Neil G. Rumachik, Tian Tian, Yan Liu",Neil G. Rumachik; Tian Tian; Yan Liu,SSRN Electronic Journal,https://doi.org/10.2139/ssrn.4484768,https://openalex.org/W4381199487
2023,Dissolved organic matter defines microbial communities during initial soil formation after deglaciation,"Jie Shen, Ziyan Liang, Yakov Kuzyakov et al. (n=10)",Jie Shen; Ziyan Liang; Yakov Kuzyakov; Weitao Li; Yuting He; Changquan Wang; Yang Xiao; Ke Chen; Geng Sun; Yanbao Lei,The Science of The Total Environment,https://doi.org/10.1016/j.scitotenv.2023.163171,https://openalex.org/W4361295266
2023,Universal microbial reworking of dissolved organic matter along environmental gradients,"Erika C. Freeman, Erik J. S. Emilson, Thorsten Dittmar et al. (n=9)",Erika C. Freeman; Erik J. S. Emilson; Thorsten Dittmar; Lucas PP Braga; Caroline E. Emilson; Tobias Goldhammer; Christine Martineau; Gabriel Singer; Andrew J. Tanentzap,Zenodo (CERN European Organization for Nuclear Research),https://doi.org/10.5281/zenodo.8109397,https://openalex.org/W4393686778
2023,Universal microbial reworking of dissolved organic matter along environmental gradients,"Erika C. Freeman, Erik J. S. Emilson, Thorsten Dittmar et al. (n=9)",Erika C. Freeman; Erik J. S. Emilson; Thorsten Dittmar; Lucas PP Braga; Caroline E. Emilson; Tobias Goldhammer; Christine Martineau; Gabriel Singer; Andrew J. Tanentzap,Zenodo (CERN European Organization for Nuclear Research),https://doi.org/10.5281/zenodo.8109398,https://openalex.org/W4393504029
2024,Browning and mining increase the nitrous oxide production in sediments of large boreal lakes during winter,"Carlos Palacín‐Lizarbe, Stefan Bertilsson, Henri J. Siljanen et al. (n=15)",Carlos Palacín‐Lizarbe; Stefan Bertilsson; Henri J. Siljanen; Moritz Buck; Lukas Kolh; Dhiraj Paul; Marion Maréchal; Hannu Nykänen; Tong Liu; Mikko Kiljunen; Sanni L. Aalto; Antti J. Rissanen; Christina Biasi; Anssi Vainikka; Jukka Pumpanen,,https://doi.org/10.5194/egusphere-egu24-20301,https://openalex.org/W4392651448
2024,Do we obtain valid data from climate change incubations using soils of today?,"Aleksandra Pieńkowska, Paula Kosel, Sören Drabesch et al. (n=8)",Aleksandra Pieńkowska; Paula Kosel; Sören Drabesch; Oliver J. Lechtenfeld; Carsten Simon; Scott Fendorf; Thomas Reitz; E. Marie Muehe,,https://doi.org/10.5194/egusphere-egu24-11139,https://openalex.org/W4392578580
2024,Universal microbial reworking of dissolved organic matter along soil gradients,"Erika C. Freeman, Erik J. S. Emilson, Thorsten Dittmar et al. (n=9)",Erika C. Freeman; Erik J. S. Emilson; Thorsten Dittmar; Lucas P. P. Braga; Caroline E. Emilson; Tobias Goldhammer; Christine Martineau; Gabriel Singer; Andrew J. Tanentzap,,https://doi.org/10.5194/egusphere-egu24-3644,https://openalex.org/W4392598768
2024,"POS0377 ASSOCIATION OF COMORBIDITIES, MICROBIOTA AND METABOLOMICS WITH ESTABLISHED AND DEVELOPING RHEUMATOID ARTHRITIS","Jan Henrik Schirmer, Kristina Schlicht, Tobias Demetrowitsch et al. (n=13)",Jan Henrik Schirmer; Kristina Schlicht; Tobias Demetrowitsch; N. Rohmann; K Türk; Dominik M. Schulte; Katharina Hartmann; Ute Settgast; Andreas G. Franke; Kristin Schwarz; Stefanie Schreiber; B. F. Hoyer; Matthias Laudes,Annals of the Rheumatic Diseases,https://doi.org/10.1136/annrheumdis-2024-eular.2719,https://openalex.org/W4399482394
2024,Untargeted and Semi-Targeted Metabolomics Approach for Profiling Small Intestinal and Fecal Metabolome Using High-Resolution Mass Spectrometry,"Alexandre Tronel, morgane Roger-Margueritat, Caroline Plazy et al. (n=8)",Alexandre Tronel; morgane Roger-Margueritat; Caroline Plazy; Valérie Cunin; Ipsita Mohanty; Pieter C. Dorrestein; Thomas Soranzo; Audrey Le Gouëllec,bioRxiv (Cold Spring Harbor Laboratory),https://doi.org/10.1101/2024.09.16.613180,https://openalex.org/W4402694217
2024,MetaLab Platform Enables Comprehensive DDA and DIA Metaproteomics Analysis,"Kai Cheng, Zhibin Ning, Xu Zhang et al. (n=6)",Kai Cheng; Zhibin Ning; Xu Zhang; Haonan Duan; Janice Mayne; Daniel Figeys,bioRxiv (Cold Spring Harbor Laboratory),https://doi.org/10.1101/2024.09.27.615406,https://openalex.org/W4402939787
2024,Ultrafast metaproteomics for quantitative assessment of strain isolates and microbiomes,"Elizaveta M. Kazakova, Mark V. Ivanov, Tomiris Kusainova et al. (n=12)",Elizaveta M. Kazakova; Mark V. Ivanov; Tomiris Kusainova; Julia A. Bubis; В. Н. Поливцева; Kirill Petrikov; Vladimir Gorshkov; Frank Kjeldsen; Mikhail V. Gorshkov; Yanina Delegan; Inna P. Solyanikova; Irina A. Tarasova,bioRxiv (Cold Spring Harbor Laboratory),https://doi.org/10.1101/2024.04.15.589175,https://openalex.org/W4394850726
2024,Abstract 4428: Integrated multi-omics analysis reveals systemic and localized metabolic disruptions in colorectal cancer,"Gary J. Patti, Ethan Stancliffe, Adam Richardson et al. (n=6)",Gary J. Patti; Ethan Stancliffe; Adam Richardson; A Mehta; Monil Gandhi; Kevin Cho,Cancer Research,https://doi.org/10.1158/1538-7445.am2024-4428,https://openalex.org/W4393090504
